timestamp,price,quantity,buyer_id,seller_id,is_toxic,buyer_type,seller_type
2,249.375,2,1,4,True,market_maker,informed
2,249.375,2,1,4,True,market_maker,informed
2,249.375,2,1,4,True,market_maker,informed
4,248.5025615625,2,14,1,False,uninformed,market_maker
4,249.2503125,1,14,1,False,uninformed,market_maker
5,248.87550187500003,2,12,1,False,uninformed,market_maker
6,248.00343750000002,2,1,3,False,market_maker,informed
6,247.880994375,2,1,3,False,market_maker,informed
6,247.63236750000002,1,1,3,False,market_maker,informed
8,247.63236750000002,1,1,8,False,market_maker,uninformed
11,247.2594271875,2,1,1,False,market_maker,market_maker
12,247.0121677603125,2,1,1,False,market_maker,market_maker
12,247.29179508125608,2,3,1,True,informed,market_maker
12,247.81924164384355,2,3,1,True,informed,market_maker
12,248.25405900093753,2,3,1,True,informed,market_maker
12,249.12412875,2,3,1,True,informed,market_maker
12,249.2503125,1,15,1,False,uninformed,market_maker
12,250.625,1,15,1,False,uninformed,market_maker
14,249.59667183995077,2,14,1,False,uninformed,market_maker
14,250.625,1,14,1,False,uninformed,market_maker
16,249.6140749281349,2,1,5,False,market_maker,uninformed
16,248.35366052600682,1,1,5,False,market_maker,uninformed
17,249.2398409327404,2,1,10,False,market_maker,uninformed
18,248.9216331069211,2,1,4,True,market_maker,informed
18,248.35366052600682,1,1,4,True,market_maker,informed
18,246.5795255775912,2,1,4,True,market_maker,informed
18,246.05409840917773,2,1,4,True,market_maker,informed
18,245.7919574675718,1,1,4,True,market_maker,informed
19,246.49246439354974,2,1,3,False,market_maker,informed
19,245.7919574675718,1,1,3,False,market_maker,informed
19,245.6690695322596,2,1,3,False,market_maker,informed
20,247.73236612591168,2,12,1,False,uninformed,market_maker
20,250.16873547719626,1,12,1,False,uninformed,market_maker
24,248.26387478600887,1,1,14,False,market_maker,uninformed
24,247.0392696599361,1,1,14,False,market_maker,uninformed
24,246.53154211141543,1,1,14,False,market_maker,uninformed
26,244.46429458752286,1,11,1,False,uninformed,market_maker
26,245.92893611710636,1,11,1,False,uninformed,market_maker
26,248.30081729620667,1,11,1,False,uninformed,market_maker
28,244.47846679010974,1,1,3,True,market_maker,informed
28,244.1757696003875,1,1,3,True,market_maker,informed
28,242.69978289566606,1,1,3,True,market_maker,informed
29,242.13217059381816,1,9,1,False,uninformed,market_maker
29,246.2841839052263,1,15,1,False,uninformed,market_maker
29,248.80529588965373,1,15,1,False,uninformed,market_maker
29,249.8220775490889,1,15,1,False,uninformed,market_maker
31,250.16873547719626,1,6,1,False,uninformed,market_maker
31,240.35499780276598,1,1,10,False,market_maker,uninformed
32,238.44708863593627,1,1,13,False,market_maker,uninformed
33,238.36383037966263,1,3,1,False,informed,market_maker
33,240.34006698717354,1,3,1,False,informed,market_maker
33,250.48728758405545,2,3,1,False,informed,market_maker
33,250.625,2,3,1,False,informed,market_maker
34,242.12516925531955,1,1,4,True,market_maker,informed
34,236.38432309448646,1,1,4,True,market_maker,informed
35,236.84610004870046,1,2,1,True,informed,market_maker
35,244.1536398545252,1,2,1,True,informed,market_maker
36,241.1510406999929,1,1,15,False,market_maker,uninformed
36,234.7406245248,1,1,15,False,market_maker,uninformed
40,234.47094545476793,1,9,1,False,uninformed,market_maker
40,234.60186349983397,1,15,1,False,uninformed,market_maker
40,234.85644067799296,1,15,1,False,uninformed,market_maker
40,235.36296916830435,1,15,1,False,uninformed,market_maker
41,239.36523943572413,1,4,1,True,informed,market_maker
41,243.4865353880199,1,4,1,True,informed,market_maker
41,250.625,2,4,1,True,informed,market_maker
41,250.86152157944994,2,4,1,True,informed,market_maker
46,252.86696761217692,1,15,1,False,uninformed,market_maker
49,251.9141440168958,1,1,3,False,market_maker,informed
49,251.7439252536126,1,1,3,False,market_maker,informed
49,251.44349995684604,1,1,3,False,market_maker,informed
49,250.84077841147536,1,1,3,False,market_maker,informed
49,250.73025460488202,1,1,3,False,market_maker,informed
49,250.5242100609769,1,1,3,False,market_maker,informed
49,250.11038315462022,1,1,3,False,market_maker,informed
49,236.82765715489413,1,1,3,False,market_maker,informed
52,244.417663925388,1,8,1,False,uninformed,market_maker
52,244.59210593751496,1,8,1,False,uninformed,market_maker
52,253.7105840827372,1,8,1,False,uninformed,market_maker
52,253.91940101245467,1,15,1,False,uninformed,market_maker
52,254.01543686112626,1,15,1,False,uninformed,market_maker
53,254.6215166248491,1,4,1,False,informed,market_maker
53,254.92562103808945,1,4,1,False,informed,market_maker
53,255.05672884746306,1,4,1,False,informed,market_maker
55,257.4694704039919,1,4,1,False,informed,market_maker
55,258.2146284950754,1,4,1,False,informed,market_maker
57,257.74723340509377,1,1,12,False,market_maker,uninformed
57,254.96410096713944,1,1,12,False,market_maker,uninformed
57,260.74774061301764,1,13,1,False,uninformed,market_maker
58,263.1727369038038,1,3,1,False,informed,market_maker
58,260.14797850652263,1,1,12,False,market_maker,uninformed
58,254.17432766401893,1,1,12,False,market_maker,uninformed
59,241.57639974305258,1,1,4,False,market_maker,informed
61,243.81146929126737,1,3,1,True,informed,market_maker
64,243.79687723375875,1,1,2,False,market_maker,informed
64,243.06743262694758,1,1,2,False,market_maker,informed
64,241.26467324949897,1,1,2,False,market_maker,informed
64,240.54921219355305,1,1,2,False,market_maker,informed
64,232.9445767586717,1,1,2,False,market_maker,informed
64,232.28033638416565,1,1,2,False,market_maker,informed
64,232.02965139323905,1,1,2,False,market_maker,informed
64,231.90662870309146,1,1,2,False,market_maker,informed
65,246.01837477133475,1,6,1,False,uninformed,market_maker
65,246.75618758671843,1,6,1,False,uninformed,market_maker
67,248.41505174521765,1,3,1,False,informed,market_maker
67,248.6068589936188,1,3,1,False,informed,market_maker
67,245.0973234282192,1,1,7,False,market_maker,uninformed
67,244.90551617981805,1,1,7,False,market_maker,uninformed
68,246.74230755116668,1,2,1,True,informed,market_maker
69,248.71624601157603,1,3,1,True,informed,market_maker
71,250.7995250333979,1,4,1,True,informed,market_maker
71,251.05270829082028,1,4,1,True,informed,market_maker
73,249.70069108541708,1,1,14,False,market_maker,uninformed
73,247.37514614887013,1,1,14,False,market_maker,uninformed
74,247.13039948177732,1,1,5,False,market_maker,uninformed
74,245.0151113983085,1,1,5,False,market_maker,uninformed
74,243.06872480846943,1,1,5,False,market_maker,uninformed
76,244.68496207079292,1,13,1,False,uninformed,market_maker
76,253.40893632938673,1,13,1,False,uninformed,market_maker
82,255.43620782002182,1,5,1,False,uninformed,market_maker
82,255.4872577264269,1,5,1,False,uninformed,market_maker
83,255.56392592393183,1,5,1,False,uninformed,market_maker
83,255.58921516333828,1,5,1,False,uninformed,market_maker
83,255.95545079410766,1,5,1,False,uninformed,market_maker
83,252.43404965306422,1,1,12,False,market_maker,uninformed
83,252.06413243570063,1,1,12,False,market_maker,uninformed
84,254.31695379481815,1,9,1,False,uninformed,market_maker
87,256.22124966323463,1,9,1,False,uninformed,market_maker
87,254.31845330211414,1,1,10,False,market_maker,uninformed
87,253.68424269537573,1,1,10,False,market_maker,uninformed
87,251.9634399551295,1,1,10,False,market_maker,uninformed
88,251.76089131196858,1,1,5,False,market_maker,uninformed
88,251.63507377508103,1,1,5,False,market_maker,uninformed
88,250.81956760632593,1,1,5,False,market_maker,uninformed
89,250.26730741424686,1,10,1,False,uninformed,market_maker
89,256.8618027873927,1,10,1,False,uninformed,market_maker
90,258.43362082022225,1,14,1,False,uninformed,market_maker
91,257.4113113157945,1,1,9,False,market_maker,uninformed
91,255.803708360138,1,1,9,False,market_maker,uninformed
91,247.80391419448333,1,1,9,False,market_maker,uninformed
94,252.08596808178294,1,3,1,False,informed,market_maker
94,252.1660611798068,1,3,1,False,informed,market_maker
94,260.23123118711067,1,3,1,False,informed,market_maker
96,262.0416938236265,1,7,1,False,uninformed,market_maker
96,262.53652547851044,1,7,1,False,uninformed,market_maker
97,264.5897671455216,1,15,1,False,uninformed,market_maker
98,263.97288379707857,1,1,3,False,market_maker,informed
98,261.7959664388918,1,1,3,False,market_maker,informed
98,259.4884953233739,1,1,3,False,market_maker,informed
98,259.20146224415623,1,1,3,False,market_maker,informed
98,249.35468192666514,1,1,3,False,market_maker,informed
98,249.27458882864127,1,1,3,False,market_maker,informed
98,241.20941882133744,1,1,3,False,market_maker,informed
98,266.7941890968377,1,5,1,False,uninformed,market_maker
100,265.3688129320562,1,1,10,False,market_maker,uninformed
100,265.3659774252698,1,1,10,False,market_maker,uninformed
101,263.6798560709708,1,1,10,False,market_maker,uninformed
107,261.8672065350865,1,1,14,False,market_maker,uninformed
107,261.4783997304396,1,1,14,False,market_maker,uninformed
107,261.27925206906576,1,1,14,False,market_maker,uninformed
109,261.06450815644934,1,2,1,True,informed,market_maker
109,261.8949373774637,1,2,1,True,informed,market_maker
109,264.09912286089485,1,2,1,True,informed,market_maker
109,264.30041983442845,1,2,1,True,informed,market_maker
109,264.7014660386422,1,2,1,True,informed,market_maker
109,266.52136682471826,1,2,1,True,informed,market_maker
109,268.21956526161927,1,2,1,True,informed,market_maker
109,268.22240076840563,1,2,1,True,informed,market_maker
114,267.6343286883619,1,1,8,False,market_maker,uninformed
114,267.5004216149545,1,1,8,False,market_maker,uninformed
114,267.233188426528,1,1,8,False,market_maker,uninformed
119,263.22734800110015,1,1,12,False,market_maker,uninformed
120,263.04670456446894,1,1,4,False,market_maker,informed
120,263.01231257672697,1,1,4,False,market_maker,informed
120,262.99746979182913,1,1,4,False,market_maker,informed
120,262.77090536428955,1,1,4,False,market_maker,informed
120,259.0958912482534,1,1,13,False,market_maker,uninformed
120,258.3633479833906,1,1,13,False,market_maker,uninformed
122,258.44949807103905,1,11,1,False,uninformed,market_maker
122,264.9325427368741,1,11,1,False,uninformed,market_maker
124,260.27592971353533,1,4,1,True,informed,market_maker
124,261.045383953384,1,4,1,True,informed,market_maker
124,265.1849752164756,1,4,1,True,informed,market_maker
124,265.21932034137575,1,4,1,True,informed,market_maker
124,265.2685328574318,1,4,1,True,informed,market_maker
124,265.3521791843933,1,4,1,True,informed,market_maker
124,269.7480579118201,1,4,1,True,informed,market_maker
124,270.0178059697319,1,4,1,True,informed,market_maker
126,265.89391266095413,1,3,1,True,informed,market_maker
126,266.2027175292324,1,3,1,True,informed,market_maker
126,270.1513993179395,1,3,1,True,informed,market_maker
133,272.0948854435092,1,11,1,False,uninformed,market_maker
133,272.6646522644122,1,11,1,False,uninformed,market_maker
133,270.73442130265266,1,1,12,False,market_maker,uninformed
133,273.05959620474573,1,13,1,False,uninformed,market_maker
134,272.8447848181293,1,1,2,True,market_maker,informed
134,270.34303725713755,1,1,2,True,market_maker,informed
135,274.17910324382575,1,4,1,False,informed,market_maker
135,275.1858247647953,1,4,1,False,informed,market_maker
136,277.28874609871156,1,5,1,False,uninformed,market_maker
137,277.23788160794174,1,1,2,True,market_maker,informed
137,275.0092042042326,1,1,2,True,market_maker,informed
137,271.9272529473133,1,1,2,True,market_maker,informed
137,269.5586701889594,1,1,2,True,market_maker,informed
137,263.7927814935725,1,1,2,True,market_maker,informed
137,263.57212032886093,1,1,2,True,market_maker,informed
137,258.78569657598166,1,1,2,True,market_maker,informed
139,270.03919987431584,1,6,1,False,uninformed,market_maker
139,270.3261417901816,1,6,1,False,uninformed,market_maker
141,275.3405659737877,1,4,1,False,informed,market_maker
142,275.47098386505695,1,1,7,False,market_maker,uninformed
142,272.8215212451551,1,1,7,False,market_maker,uninformed
142,267.78315504726356,1,1,7,False,market_maker,uninformed
151,274.28181571508287,1,2,1,False,informed,market_maker
151,274.41303680683745,1,2,1,False,informed,market_maker
151,274.4677385400705,1,2,1,False,informed,market_maker
151,274.4846117627689,1,2,1,False,informed,market_maker
151,274.51153662752773,1,2,1,False,informed,market_maker
151,274.5333461106346,1,2,1,False,informed,market_maker
151,274.54367785799764,1,2,1,False,informed,market_maker
151,274.54937321381203,1,2,1,False,informed,market_maker
153,276.34473925002203,1,1,4,True,market_maker,informed
153,275.1125739333142,1,1,4,True,market_maker,informed
153,272.15085108172127,1,1,4,True,market_maker,informed
153,272.1451950750553,1,1,4,True,market_maker,informed
153,272.1338493854198,1,1,4,True,market_maker,informed
153,272.1121827817231,1,1,4,True,market_maker,informed
153,272.0687284220994,1,1,4,True,market_maker,informed
153,271.98151957943975,1,1,4,True,market_maker,informed
155,271.91121910971333,1,1,7,False,market_maker,uninformed
155,271.7694145863172,1,1,7,False,market_maker,uninformed
157,271.32145964281943,1,1,9,False,market_maker,uninformed
157,271.18814863304965,1,1,9,False,market_maker,uninformed
157,267.7651243088586,1,1,9,False,market_maker,uninformed
158,264.26472193846945,1,1,13,False,market_maker,uninformed
158,257.99565757424216,1,1,13,False,market_maker,uninformed
158,256.21029111187505,1,1,13,False,market_maker,uninformed
159,254.25036463291838,1,1,3,False,market_maker,informed
160,252.06382642702852,1,1,2,False,market_maker,informed
163,249.76974025588834,1,1,4,False,market_maker,informed
163,248.6735894999884,1,1,4,False,market_maker,informed
166,247.05487460016843,1,4,1,True,informed,market_maker
166,248.4215317123666,1,4,1,True,informed,market_maker
166,250.92712306335244,1,4,1,True,informed,market_maker
166,252.08933816032544,1,4,1,True,informed,market_maker
166,254.4028999217449,1,4,1,True,informed,market_maker
166,256.3767455530486,1,4,1,True,informed,market_maker
166,266.22687813505087,1,4,1,True,informed,market_maker
166,273.5590519182632,1,4,1,True,informed,market_maker
167,260.7165158437759,1,11,1,False,uninformed,market_maker
167,273.69825076369665,1,11,1,False,uninformed,market_maker
169,266.31525986014987,1,1,3,True,market_maker,informed
169,266.0952627901034,1,1,3,True,market_maker,informed
169,258.39213999018085,1,1,3,True,market_maker,informed
169,246.1902378031103,1,1,3,True,market_maker,informed
169,244.83653018297338,1,1,3,True,market_maker,informed
170,242.6425938032785,1,1,2,False,market_maker,informed
172,243.6131641784916,1,2,1,True,informed,market_maker
172,245.56144738157042,1,2,1,True,informed,market_maker
172,269.2883240836042,1,2,1,True,informed,market_maker
172,269.3361527198477,1,2,1,True,informed,market_maker
172,239.9735252714424,1,1,5,False,market_maker,uninformed
173,237.6937767813637,1,1,2,False,market_maker,informed
173,241.29337966043536,1,6,1,False,uninformed,market_maker
173,277.52723227594976,1,6,1,False,uninformed,market_maker
173,278.013216821976,1,15,1,False,uninformed,market_maker
173,278.78194608718366,1,15,1,False,uninformed,market_maker
173,279.557920558271,1,15,1,False,uninformed,market_maker
174,281.65460496245805,1,11,1,False,uninformed,market_maker
175,283.9078418021577,1,11,1,False,uninformed,market_maker
175,279.68302272772087,1,1,12,False,market_maker,uninformed
175,277.46123615408396,1,1,12,False,market_maker,uninformed
179,279.5421954252396,1,2,1,False,informed,market_maker
179,275.38027688292834,1,1,12,False,market_maker,uninformed
180,273.3149248063064,1,1,6,False,market_maker,uninformed
182,275.0905152153106,1,3,1,True,informed,market_maker
182,275.22812927995056,1,3,1,True,informed,market_maker
182,277.4456289595503,1,3,1,True,informed,market_maker
182,271.12840540785595,1,1,10,False,market_maker,uninformed
184,270.992841205152,1,1,11,False,market_maker,uninformed
185,269.23050657000095,1,1,5,False,market_maker,uninformed
186,271.115120115991,1,2,1,False,informed,market_maker
186,273.29743265111875,1,2,1,False,informed,market_maker
187,275.4838121123277,1,14,1,False,uninformed,market_maker
189,277.8254245152825,1,10,1,False,uninformed,market_maker
189,278.10324993979776,1,10,1,False,uninformed,market_maker
189,273.9668605009312,1,1,14,False,market_maker,uninformed
189,273.69316733359756,1,1,14,False,market_maker,uninformed
191,272.1860759076751,1,1,15,False,market_maker,uninformed
191,271.91416174592916,1,1,15,False,market_maker,uninformed
191,271.38435062256093,1,1,15,False,market_maker,uninformed
194,270.15690263517376,1,1,7,False,market_maker,uninformed
195,272.25970257888787,1,2,1,False,informed,market_maker
195,273.3122231890624,1,2,1,False,informed,market_maker
195,273.44894766289383,1,2,1,False,informed,market_maker
195,276.01955925593313,1,2,1,False,informed,market_maker
195,276.29557881518906,1,2,1,False,informed,market_maker
198,276.1784670411742,1,1,6,False,market_maker,uninformed
198,276.01912793906524,1,1,10,False,market_maker,uninformed
198,275.69857957305635,1,1,10,False,market_maker,uninformed
199,272.4546519584715,1,1,7,False,market_maker,uninformed
199,269.37572599959356,1,1,7,False,market_maker,uninformed
203,272.2785249712345,1,10,1,False,uninformed,market_maker
203,272.3581836104185,1,10,1,False,uninformed,market_maker
203,272.49680716677307,1,10,1,False,uninformed,market_maker
205,272.7733845350394,1,13,1,False,uninformed,market_maker
205,272.8916006302531,1,13,1,False,uninformed,market_maker
206,271.2170284642456,1,1,2,True,market_maker,informed
206,270.79805310212555,1,1,2,True,market_maker,informed
206,270.7197626109559,1,1,2,True,market_maker,informed
206,270.5663088594724,1,1,2,True,market_maker,informed
206,270.2995465343442,1,1,2,True,market_maker,informed
206,270.1618692998007,1,1,2,True,market_maker,informed
206,270.1030430061865,1,1,2,True,market_maker,informed
206,269.2410381365938,1,1,2,True,market_maker,informed
208,268.32623754984235,1,1,4,False,market_maker,informed
208,267.6633730930734,1,1,4,False,market_maker,informed
208,267.0766625174409,1,1,4,False,market_maker,informed
208,269.68328779803034,1,6,1,False,uninformed,market_maker
208,270.36715682720404,1,6,1,False,uninformed,market_maker
208,272.9668406174427,1,10,1,False,uninformed,market_maker
208,273.3635125959021,1,10,1,False,uninformed,market_maker
208,274.6425388348894,1,10,1,False,uninformed,market_maker
209,273.2013898156442,1,1,3,False,market_maker,informed
209,275.25976023763,1,5,1,False,uninformed,market_maker
209,277.7214647937674,1,5,1,False,uninformed,market_maker
209,278.23104649430877,1,14,1,False,uninformed,market_maker
209,278.3927365807577,1,14,1,False,uninformed,market_maker
212,279.52298621777345,1,2,1,True,informed,market_maker
212,279.5406988795582,1,2,1,True,informed,market_maker
216,279.1043722602205,1,1,7,False,market_maker,uninformed
217,280.9548575067324,1,7,1,False,uninformed,market_maker
217,281.2365916631314,1,7,1,False,uninformed,market_maker
220,279.85944300540706,1,1,8,False,market_maker,uninformed
220,279.52535960584567,1,1,8,False,market_maker,uninformed
220,278.963527972901,1,1,8,False,market_maker,uninformed
222,281.0380090607598,1,5,1,False,uninformed,market_maker
222,281.37393160489245,1,5,1,False,uninformed,market_maker
224,281.62789690181927,1,8,1,False,uninformed,market_maker
224,281.65260616131445,1,8,1,False,uninformed,market_maker
226,280.43375529745975,1,1,2,True,market_maker,informed
226,279.88665940401927,1,1,2,True,market_maker,informed
226,279.6069276041265,1,1,2,True,market_maker,informed
226,279.02154419427575,1,1,2,True,market_maker,informed
226,278.68562165014305,1,1,2,True,market_maker,informed
228,280.42895657241866,1,2,1,False,informed,market_maker
228,281.8811971421471,1,2,1,False,informed,market_maker
228,281.90939992643246,1,2,1,False,informed,market_maker
228,282.45763696179887,1,2,1,False,informed,market_maker
230,282.0163637183615,1,1,2,False,market_maker,informed
230,278.4351556714273,1,1,2,False,market_maker,informed
230,277.2624869437419,1,1,2,False,market_maker,informed
230,277.2447742819572,1,1,2,False,market_maker,informed
231,276.25715535480964,1,1,7,False,market_maker,uninformed
234,276.95546819941393,1,4,1,False,informed,market_maker
234,277.9551484348228,1,4,1,False,informed,market_maker
234,283.7462831161216,1,4,1,False,informed,market_maker
235,284.88501882564793,1,7,1,False,uninformed,market_maker
237,284.2784106148201,1,1,10,False,market_maker,uninformed
237,283.99607407819786,1,1,10,False,market_maker,uninformed
237,282.8912936897114,1,1,15,False,market_maker,uninformed
237,275.0063281994957,1,1,15,False,market_maker,uninformed
238,273.59659997956265,1,1,11,False,market_maker,uninformed
239,274.50385313322687,1,11,1,False,uninformed,market_maker
239,275.86604376302984,1,11,1,False,uninformed,market_maker
239,286.3437336107493,1,11,1,False,uninformed,market_maker
241,280.59682163305683,1,5,1,False,uninformed,market_maker
243,280.6504102631629,1,14,1,False,uninformed,market_maker
243,286.63173688181604,1,14,1,False,uninformed,market_maker
245,285.9795063624185,1,1,11,False,market_maker,uninformed
245,285.6247604752084,1,1,11,False,market_maker,uninformed
245,277.903472274719,1,1,11,False,market_maker,uninformed
245,288.4986084990692,1,14,1,False,uninformed,market_maker
245,289.00504766532055,1,14,1,False,uninformed,market_maker
246,287.7710230940965,1,1,2,False,market_maker,informed
246,277.84988364461293,1,1,2,False,market_maker,informed
246,271.8685570259598,1,1,2,False,market_maker,informed
247,270.3021101862112,1,1,7,False,market_maker,uninformed
247,273.16313530868234,1,15,1,False,uninformed,market_maker
247,290.81708233187527,1,15,1,False,uninformed,market_maker
248,292.68557472278894,1,6,1,False,uninformed,market_maker
249,290.6489212028264,1,1,7,False,market_maker,uninformed
249,288.9485899409616,1,1,12,False,market_maker,uninformed
251,286.6478330486871,1,1,14,False,market_maker,uninformed
252,288.4863685744583,1,13,1,False,uninformed,market_maker
252,290.96039824329506,1,13,1,False,uninformed,market_maker
252,295.0149138174743,1,13,1,False,uninformed,market_maker
253,292.9700320090193,1,1,8,False,market_maker,uninformed
253,284.2360018568186,1,1,8,False,market_maker,uninformed
257,286.08254104288136,1,3,1,False,informed,market_maker
257,286.2256538698163,1,3,1,False,informed,market_maker
257,297.3548105397467,1,3,1,False,informed,market_maker
259,295.42200427123834,1,1,15,False,market_maker,uninformed
259,281.962113841964,1,1,15,False,market_maker,uninformed
260,281.82113278504306,1,1,8,False,market_maker,uninformed
263,279.56656372276274,1,1,5,False,market_maker,uninformed
265,283.2271718138002,1,14,1,False,uninformed,market_maker
266,283.3678708559333,1,12,1,False,uninformed,market_maker
